0	61.9163
16.6667	59.9143
33.3333	62.8376
50	65.6585
66.6667	64.7156
83.3333	60.0596
100	58.4475
116.6667	54.7321
133.3333	54.3665
150	55.3562
166.6667	54.0564
183.3333	57.8864
200	69.7112
216.6667	83.1177
233.3333	101.9609
250	102.8855
266.6667	90.9998
283.3333	67.0999
300	62.2776
316.6667	72.2129
333.3333	68.3489
350	62.1243
366.6667	60.5607
383.3333	61.0636
400	61.22
416.6667	64.1404
433.3333	62.1623
450	57.7431
466.6667	53.8954
483.3333	56.85
500	52.4851
516.6667	51.6545
533.3333	58.9984
550	70.9508
566.6667	86.5216
583.3333	104.7316
600	98.8895
616.6667	85.7215
633.3333	62.5478
650	63.6107
666.6667	73.0723
683.3333	63.6255
700	63.079
716.6667	59.0343
733.3333	59.8289
750	60.2562
766.6667	60.9068
783.3333	59.4674
800	56.8034
816.6667	53.0915
833.3333	55.357
850	52.5369
866.6667	53.0429
883.3333	57.9854
900	67.4057
916.6667	84.7783
933.3333	104.3968
950	99.6101
966.6667	86.3214
983.3333	64.7673
1000	61.8092
1016.6667	69.8622
1033.3334	64.9154
1050	62.6714
1066.6666	60.8824
1083.3334	57.8064
1100	59.872
1116.6666	60.8471
1133.3334	59.1976
1150	56.9298
1166.6666	56.5317
1183.3334	57.1729
1200	52.7532
1216.6666	51.3567
1233.3334	61.2754
1250	71.8034
1266.6666	88.168
1283.3334	102.9685
1300	100.6283
1316.6666	90.9141
1333.3334	64.5054
1350	63.3343
1366.6666	69.8553
1383.3334	59.5917
1400	61.4383
1416.6666	60.0384
1433.3334	64.2633
1450	60.4307
1466.6666	60.0103
1483.3334	59.6666
1500	54.8652
1516.6666	52.8723
1533.3334	53.4177
1550	53.9393
1566.6666	54.2333
1583.3334	57.1452
1600	72.9017
1616.6666	85.7762
1633.3334	104.6105
1650	99.7596
1666.6666	84.4892
1683.3334	61.6734
1700	63.6972
1716.6666	71.1989
1733.3334	61.5402
1750	62.2941
1766.6666	61.9104
1783.3334	62.2212
1800	63.3086
1816.6666	63.3961
1833.3334	59.1428
1850	57.5379
1866.6666	57.9223
1883.3334	56.5353
1900	50.6234
1916.6666	53.9302
1933.3334	57.8074
1950	73.1754
1966.6666	88.4182
1983.3334	105.2715
2000	101.9703
2016.6666	87.2658
2033.3334	64.8384
2050	63.9382
2066.6667	69.2745
2083.3333	64.1851
2100	64.8114
2116.6667	59.6663
2133.3333	61.3606
2150	97.3981
2166.6667	95.7995
2183.3333	59.2656
2200	55.2754
2216.6667	53.0844
2233.3333	58.219
2250	69.8826
2266.6667	81.2755
2283.3333	101.8217
2300	118.8485
2316.6667	102.6576
2333.3333	64.5421
2350	68.2001
2366.6667	65.8992
2383.3333	64.6798
2400	64.6525
2416.6667	64.9266
2433.3333	63.9525
2450	62.6134
2466.6667	59.7616
2483.3333	57.2785
2500	53.7911
2516.6667	55.1577
2533.3333	52.579
2550	53.3814
2566.6667	60.548
2583.3333	66.2841
2600	81.4597
2616.6667	101.6198
2633.3333	102.3111
2650	93.5585
2666.6667	69.1759
2683.3333	62.9653
2700	73.9932
2716.6667	69.4428
2733.3333	67.5505
2750	63.7522
2766.6667	64.4433
2783.3333	63.8688
2800	64.3042
2816.6667	62.4855
2833.3333	59.9242
2850	55.1892
2866.6667	57.7755
2883.3333	53.398
2900	53.2311
2916.6667	57.1339
2933.3333	65.7796
2950	81.2757
2966.6667	99.6647
2983.3333	97.603
3000	89.9414
3016.6667	67.937
3033.3333	63.4686
3050	71.2067
3066.6667	64.264
3083.3333	61.6388
3100	63.1356
3116.6667	59.8932
3133.3333	58.7193
3150	59.4162
3166.6667	59.7725
3183.3333	55.0836
3200	57.8806
3216.6667	53.2052
3233.3333	50.7196
3250	52.0703
3266.6667	58.9406
3283.3333	63.8284
3300	79.0213
3316.6667	102.719
3333.3333	108.665
3350	94.91
3366.6667	70.6723
3383.3333	61.647
3400	67.394
3416.6667	69.0165
3433.3333	64.5153
3450	64.9673
3466.6667	60.7729
3483.3333	61.7469
3500	62.6432
3516.6667	63.9523
3533.3333	60.7658
3550	57.0243
3566.6667	57.8502
3583.3333	54.8514
3600	55.1864
3616.6667	58.8225
3633.3333	65.0305
3650	81.8736
3666.6667	101.6192
3683.3333	104.819
3700	90.2135
3716.6667	67.0744
3733.3333	65.3273
3750	68.4115
3766.6667	65.0703
3783.3333	63.8419
3800	65.1699
3816.6667	64.0311
3833.3333	60.6431
3850	64.0145
3866.6667	60.6254
3883.3333	55.8646
3900	55.4947
3916.6667	55.3072
3933.3333	53.8293
3950	53.8805
3966.6667	56.7569
3983.3333	67.5034
4000	83.5636
4016.6667	104.5377
4033.3333	101.5112
4050	92.6955
4066.6667	69.5579
4083.3333	63.9496
4100	71.6229
4116.6665	68.5028
4133.3335	66.6087
4150	63.2162
4166.6665	62.6658
4183.3335	61.7368
4200	62.8955
4216.6665	60.7493
4233.3335	72.4187
4250	70.8152
4266.6665	55.7383
4283.3335	52.4589
4300	54.3867
4316.6665	60.3784
4333.3335	75.7147
4350	93.3385
4366.6665	101.3703
4383.3335	96.6055
4400	81.6999
4416.6665	60.3148
4433.3335	67.0381
4450	70.7112
4466.6665	67.8335
4483.3335	67.0631
4500	61.6625
4516.6665	62.3472
4533.3335	62.5573
4550	65.4676
4566.6665	60.7587
4583.3335	57.8126
4600	57.5443
4616.6665	56.575
4633.3335	54.4086
4650	56.5331
4666.6665	60.0544
4683.3335	80.1699
4700	100.2861
4716.6665	106.3263
4733.3335	98.7137
4750	82.3012
4766.6665	61.9501
4783.3335	64.5765
4800	71.7399
4816.6665	64.1259
4833.3335	63.4296
4850	61.7873
4866.6665	59.7204
4883.3335	62.0339
4900	63.9536
4916.6665	60.0448
4933.3335	56.5566
4950	53.8394
4966.6665	54.1191
4983.3335	53.1202
5000	53.9106
5016.6665	62.6476
5033.3335	78.0417
5050	96.6024
5066.6665	103.7989
5083.3335	97.7781
5100	79.0831
5116.6665	60.9065
5133.3335	86.4759
5150	91.7097
5166.6665	63.0417
5183.3335	60.4373
5200	65.4478
5216.6665	64.791
5233.3335	61.6063
5250	57.0715
5266.6665	54.6975
5283.3335	55.9424
5300	51.7864
5316.6665	55.3208
5333.3335	63.9358
5350	81.5595
5366.6665	102.853
5383.3335	105.5051
5400	96.4234
5416.6665	73.735
5433.3335	59.621
5450	67.7778
5466.6665	67.9891
5483.3335	63.9886
5500	63.4083
5516.6665	58.9715
5533.3335	59.3295
5550	60.6144
5566.6665	59.2166
5583.3335	58.0093
5600	53.2188
5616.6665	52.7946
5633.3335	51.609
5650	53.1169
5666.6665	56.5539
5683.3335	63.9609
5700	83.4605
5716.6665	96.7487
5733.3335	102.4251
5750	98.0529
5766.6665	73.2837
5783.3335	61.2295
5800	67.663
5816.6665	66.7092
5833.3335	63.0162
5850	64.613
5866.6665	63.6878
5883.3335	61.9296
5900	58.7985
5916.6665	58.7051
5933.3335	55.9234
5950	54.3472
5966.6665	50.0365
5983.3335	51.0073
6000	50.6524
6016.6665	54.2046
6033.3335	65.7623
6050	80.4711
6066.6665	96.2997
6083.3335	102.2103
6100	94.8759
6116.6665	71.3973
6133.3335	83.7889
6150	85.5381
6166.6665	74.436
6183.3335	75.0819
6200	58.7777
6216.6665	62.8105
6233.3335	62.5867
6250	59.184
6266.6665	53.7101
6283.3335	54.0185
6300	50.4036
6316.6665	52.1581
6333.3335	53.0243
6350	59.2975
6366.6665	77.4458
6383.3335	95.5247
6400	101.4852
6416.6665	97.0678
6433.3335	81.1953
6450	62.2916
6466.6665	64.0149
6483.3335	67.8506
6500	65.684
6516.6665	64.254
6533.3335	60.835
6550	62.2733
6566.6665	65.0811
6583.3335	63.9576
6600	56.5639
6616.6665	56.8118
6633.3335	55.8654
6650	55.8874
6666.6665	53.459
6683.3335	54.5722
6700	61.4631
6716.6665	79.4436
6733.3335	101.1568
6750	105.4302
6766.6665	100.5365
6783.3335	79.2982
6800	60.6181
6816.6665	64.806
6833.3335	68.961
6850	67.7445
6866.6665	64.3547
6883.3335	58.6858
6900	58.7869
6916.6665	61.9671
6933.3335	62.0433
6950	58.0419
6966.6665	57.7605
6983.3335	52.1814
7000	54.286
7016.6665	53.1844
7033.3335	56.2874
7050	65.0357
7066.6665	79.3866
7083.3335	94.8168
7100	100.039
7116.6665	96.4582
7133.3335	74.8961
7150	60.7962
7166.6665	69.7543
7183.3335	69.0451
7200	64.4458
7216.6665	61.4696
7233.3335	62.1569
7250	63.0889
7266.6665	64.7798
7283.3335	63.0383
7300	62.002
7316.6665	58.9119
7333.3335	58.7752
7350	55.5828
7366.6665	54.4355
7383.3335	52.13
7400	62.8701
7416.6665	79.1962
7433.3335	95.5829
7450	106.0035
7466.6665	104.0874
7483.3335	76.1881
7500	65.507
7516.6665	70.215
7533.3335	70.0192
7550	64.8689
7566.6665	62.5089
7583.3335	59.6013
7600	61.6866
7616.6665	63.5003
7633.3335	63.848
7650	59.9076
7666.6665	56.3441
7683.3335	54.4547
7700	50.7846
7716.6665	50.9681
7733.3335	54.7081
7750	59.354
7766.6665	78.1944
7783.3335	96.4805
7800	106.0805
7816.6665	96.1632
7833.3335	80.4345
7850	61.4129
7866.6665	63.8287
7883.3335	69.1265
7900	65.6849
7916.6665	65.3855
7933.3335	60.8852
7950	60.5734
7966.6665	60.742
7983.3335	65.4546
8000	61.4528
8016.6665	59.794
8033.3335	56.6556
8050	53.5799
8066.6665	53.2975
8083.3335	56.6753
8100	63.7413
