0	10.0073
16.6667	9.9551
33.3333	14.2063
50	19.6963
66.6667	20.3253
83.3333	16.0506
100	12.0409
116.6667	8.5235
133.3333	5.5461
150	3.9514
166.6667	6.1328
183.3333	9.0203
200	12.0442
216.6667	14.4202
233.3333	21.3377
250	19.1683
266.6667	8.3608
283.3333	5.8139
300	4.8584
316.6667	4.4994
333.3333	4.2266
350	4.3614
366.6667	4.236
383.3333	3.4444
400	2.7908
416.6667	2.2503
433.3333	6.4482
450	12.1746
466.6667	20.475
483.3333	20.4035
500	13.5025
516.6667	14.7439
533.3333	19.9985
550	13.8173
566.6667	10.9399
583.3333	12.4314
600	17.9838
616.6667	20.2281
633.3333	16.9885
650	17.425
666.6667	13.1498
683.3333	5.6765
700	4.9454
716.6667	6.2626
733.3333	9.5196
750	13.2012
766.6667	14.8754
783.3333	16.0018
800	14.0394
816.6667	11.7403
833.3333	11.2489
850	8.1978
866.6667	5.1185
883.3333	8.8595
900	13.7255
916.6667	19.4182
933.3333	20.3078
950	14.6152
966.6667	10.0046
983.3333	13.0868
1000	15.6535
1016.6667	13.6733
1033.3334	10.687
1050	8.7233
1066.6666	9.9602
1083.3334	15.3462
1100	19.1995
1116.6666	18.291
1133.3334	13.8447
1150	10.8644
1166.6666	9.3889
1183.3334	5.474
1200	5.9969
1216.6666	15.0958
1233.3334	18.8048
1250	15.3429
1266.6666	14.0789
1283.3334	11.4476
1300	8.7057
1316.6666	6.2067
1333.3334	5.6249
1350	6.724
1366.6666	9.3023
1383.3334	16.355
1400	26.4816
1416.6666	19.0788
1433.3334	10.5968
1450	14.3908
1466.6666	14.6226
1483.3334	11.9766
1500	9.2017
1516.6666	16.2237
1533.3334	22.3968
1550	18.3931
1566.6666	15.3236
1583.3334	11.8485
1600	9.4842
1616.6666	7.6354
1633.3334	7.4487
1650	8.5904
1666.6666	11.0874
1683.3334	14.2591
1700	15.4069
1716.6666	14.103
1733.3334	14.1799
1750	10.3946
1766.6666	4.6991
1783.3334	4.5583
