0	192.4141
16.6667	191.6159
33.3333	182.6924
50	173.952
66.6667	160.2567
83.3333	145.6415
100	140.3369
116.6667	131.2255
133.3333	121.0188
150	106.6745
166.6667	95.3847
183.3333	84.5033
200	77.2041
216.6667	68.7565
233.3333	61.2739
250	57.8864
266.6667	65.2571
283.3333	72.4946
300	78.8752
316.6667	85.3603
333.3333	91.8727
350	97.8237
366.6667	104.8526
383.3333	113.5597
400	130.5806
416.6667	152.9542
433.3333	174.379
450	191.7542
466.6667	201.9518
483.3333	201.7753
500	192.2412
516.6667	178.6128
533.3333	167.1897
550	158.7755
566.6667	148.6279
583.3333	138.9718
600	124.4146
616.6667	112.2313
633.3333	104.4257
650	90.6517
666.6667	79.0999
683.3333	67.7151
700	60.1655
716.6667	55.9636
733.3333	63.333
750	71.5533
766.6667	75.8643
783.3333	78.8442
800	87.1211
816.6667	96.0568
833.3333	104.0068
850	115.6906
866.6667	132.3305
883.3333	156.4987
900	174.2606
916.6667	189.3284
933.3333	196.9368
950	197.9859
966.6667	188.9302
983.3333	176.1233
1000	165.5566
1016.6667	155.7599
1033.3334	146.7185
1050	135.8411
1066.6666	122.6828
1083.3334	107.97
1100	94.0163
1116.6666	81.5434
1133.3334	68.6656
1150	51.868
1166.6666	29.1344
1183.3334	26.1793
1200	44.1764
1216.6666	55.9226
1233.3334	67.6429
1250	79.7945
1266.6666	91.2335
1283.3334	100.5313
1300	113.0761
1316.6666	131.831
1333.3334	155.9475
1350	171.2799
1366.6666	185.699
1383.3334	190.844
1400	189.8047
1416.6666	178.9354
1433.3334	169.0528
1450	158.0912
1466.6666	146.5273
1483.3334	135.6028
1500	123.0333
1516.6666	111.8422
1533.3334	99.135
1550	89.9604
1566.6666	80.1046
1583.3334	67.7464
1600	61.0235
1616.6666	58.3545
1633.3334	59.8214
1650	69.2697
1666.6666	73.6147
1683.3334	76.4633
1700	80.1009
1716.6666	88.3414
1733.3334	97.2641
1750	99.6843
1766.6666	111.3585
1783.3334	128.8126
1800	157.289
1816.6666	168.0505
1833.3334	185.2547
1850	192.4589
1866.6666	190.4718
1883.3334	178.9431
1900	166.4232
1916.6666	155.4191
1933.3334	150.1955
1950	138.7276
1966.6666	128.5057
1983.3334	119.1819
2000	109.3165
2016.6666	97.0049
2033.3334	84.9376
2050	75.0559
2066.6667	66.6054
2083.3333	57.5748
2100	56.4231
2116.6667	65.2665
2133.3333	73.3533
2150	77.2349
2166.6667	84.9475
2183.3333	93.2692
2200	103.3257
2216.6667	107.1294
2233.3333	118.6476
2250	138.2639
2266.6667	162.8427
2283.3333	179.9152
2300	192.0625
2316.6667	196.6716
2333.3333	191.4162
2350	180.9396
2366.6667	168.0475
2383.3333	159.41
2400	152.1832
2416.6667	138.3742
2433.3333	125.0013
2450	114.8423
2466.6667	102.7741
2483.3333	89.6088
2500	78.2905
2516.6667	68.2034
2533.3333	59.3704
2550	53.7332
2566.6667	55.0749
2583.3333	62.3607
2600	68.7697
2616.6667	75.068
2633.3333	85.2984
2650	94.4062
2666.6667	102.3988
2683.3333	107.4028
2700	118.2801
2716.6667	139.3963
2733.3333	162.5162
2750	176.8923
2766.6667	188.9624
2783.3333	194.2218
2800	189.8394
2816.6667	178.3495
2833.3333	166.208
2850	159.2831
2866.6667	151.1615
2883.3333	138.1522
2900	127.5484
2916.6667	115.6957
2933.3333	102.7841
2950	89.5192
2966.6667	81.1254
2983.3333	69.8471
3000	59.6385
3016.6667	52.1777
3033.3333	56.6787
3050	64.8726
